transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day
TX-001159,2022-06-15,460.32125540759193,Casino,STR,Ontario,2022,6,15,2,-0.5177139805471922,615
TX-001160,2022-12-17,3101.4580933990387,Banking,STR,New Brunswick,2022,12,17,5,-0.28833566281080963,1217
TX-001161,2022-12-25,2359.113942613065,Securities,LCTR,Saskatchewan,2022,12,25,6,-0.3528070109209758,1225
TX-001162,2022-07-15,2309.0564809245184,Banking,ETR,Newfoundland and Labrador,2022,7,15,4,-0.357154417759996,715
TX-001163,2022-04-29,31.236523052948773,Securities,CDR,Manitoba,2022,4,29,4,-0.5549792720149086,429
TX-001164,2022-02-13,5917.972377515128,Casino,LCTR,New Brunswick,2022,2,13,6,-0.04372610715357543,213
TX-001165,2022-01-03,591.2774558522416,Trust and Loan,STR,British Columbia,2022,1,3,0,-0.5063406535301845,103
TX-001166,2022-06-25,1045.4196100028712,Banking,ETR,Alberta,2022,6,25,5,-0.4668991668817803,625
TX-001167,2022-03-29,1152.9429813907875,Banking,LCTR,Ontario,2022,3,29,1,-0.45756094188278296,329
TX-001168,2022-08-07,3292.7647668164896,Banking,ETR,Quebec,2022,8,7,6,-0.27172099813724054,807
TX-001169,2022-09-16,2650.0934915729736,Banking,ETR,Newfoundland and Labrador,2022,9,16,4,-0.32753592368458956,916
TX-001170,2022-02-25,3258.1561476919173,Casino,ETR,Quebec,2022,2,25,4,-0.27472669883391887,225
TX-001171,2022-06-04,5123.65836477354,Banking,STR,Ontario,2022,6,4,5,-0.11271095086794382,604
TX-001172,2022-09-15,39.58278050721464,Securities,LCTR,Ontario,2022,9,15,3,-0.5542544135120412,915
TX-001173,2022-01-22,1560.5880651762204,Casino,STR,Nova Scotia,2022,1,22,5,-0.42215764804083317,122
TX-001174,2022-08-04,16170.315842649825,Real Estate,STR,British Columbia,2022,8,4,3,0.8466727783038723,804
TX-001175,2022-09-25,3542.800057295328,Securities,LCTR,Nova Scotia,2022,9,25,6,-0.2500058512808665,925
TX-001176,2022-05-08,1370.6359378633892,Securities,LCTR,Ontario,2022,5,8,6,-0.43865467265035674,508
TX-001177,2022-11-23,795.4546788312911,Securities,ETR,Nova Scotia,2022,11,23,2,-0.4886082031499774,1123
TX-001178,2022-01-31,1118.5927160266651,Securities,LCTR,British Columbia,2022,1,31,0,-0.4605442049873984,131
TX-001179,2022-01-20,1687.3414552436227,Banking,LCTR,British Columbia,2022,1,20,3,-0.4111493280769365,120
TX-001180,2022-05-25,2748.6884912533374,Banking,LCTR,Ontario,2022,5,25,2,-0.31897311283791646,525
TX-001181,2022-06-15,9348.214975268109,Casino,STR,Ontario,2022,6,15,2,0.25418472623536303,615
TX-001182,2022-12-15,3190.314318216021,Casino,STR,Quebec,2022,12,15,3,-0.2806186482753472,1215
TX-001183,2022-05-13,140.91012807754265,Money Services,STR,Nova Scotia,2022,5,13,4,-0.5454543028202956,513
TX-001184,2022-11-16,3707.520639598983,Banking,LCTR,Prince Edward Island,2022,11,16,2,-0.23570014416191862,1116
TX-001185,2022-08-13,445.3978247149304,Securities,LCTR,Ontario,2022,8,13,5,-0.519010055547131,813
TX-001186,2022-06-18,1323.809572820016,Real Estate,LCTR,British Columbia,2022,6,18,5,-0.44272146414894764,618
TX-001187,2022-05-28,4820.97492593148,Banking,STR,Alberta,2022,5,28,5,-0.13899850136875572,528
TX-001188,2022-05-08,2654.1370190628986,Real Estate,STR,Newfoundland and Labrador,2022,5,8,6,-0.32718475008388165,508
TX-001189,2022-08-14,30385.757952783355,Securities,LCTR,Ontario,2022,8,14,6,2.081260153784613,814
TX-001190,2022-03-05,1373.3523012636017,Money Services,LCTR,Saskatchewan,2022,3,5,5,-0.43841876103148925,305
TX-001191,2022-01-03,8636.577742273832,Money Services,LCTR,Saskatchewan,2022,1,3,0,0.19238022258573803,103
TX-001192,2022-07-22,6767.689618820123,Casino,CDR,Saskatchewan,2022,7,22,4,0.030070414313431857,722
TX-001193,2022-04-01,392.5738107075549,Money Services,ETR,Ontario,2022,4,1,4,-0.5235977328286722,401
TX-001194,2022-10-18,5221.789247875501,Trust and Loan,CDR,Nova Scotia,2022,10,18,1,-0.10418844776998565,1018
TX-001195,2022-07-10,1971.5851757601556,Casino,ETR,Ontario,2022,7,10,6,-0.3864632362768629,710
TX-001196,2022-03-10,11851.908427555523,Securities,ETR,Quebec,2022,3,10,3,0.4716263157631613,310
TX-001197,2022-04-24,1611.1974236190729,Securities,STR,Saskatchewan,2022,4,24,6,-0.4177623098916113,424
TX-001198,2022-06-26,38855.0230020801,Money Services,ETR,Ontario,2022,6,26,6,2.8168016605808313,626
TX-001199,2022-12-12,6529.458523886294,Banking,LCTR,British Columbia,2022,12,12,0,0.009380442100566492,1212
TX-001200,2022-05-03,442.1966748649497,Banking,STR,Ontario,2022,5,3,1,-0.5192880700584764,503
TX-001201,2022-01-13,2692.6196435269744,Securities,STR,Ontario,2022,1,13,3,-0.323842598501776,113
TX-001202,2022-06-15,3206.075933533281,Securities,STR,Quebec,2022,6,15,2,-0.27924977834241693,615
TX-001203,2022-09-21,2666.099716117358,Money Services,LCTR,Manitoba,2022,9,21,2,-0.3261458098493315,921
TX-001204,2022-12-07,7698.675550985324,Banking,ETR,Nova Scotia,2022,12,7,2,0.11092498568001524,1207
TX-001205,2022-09-06,3491.926467158029,Securities,LCTR,Prince Edward Island,2022,9,6,1,-0.25442413751088944,906
TX-001206,2022-03-21,12589.722174918094,Banking,LCTR,Quebec,2022,3,21,0,0.5357042059119755,321
TX-001207,2022-08-20,548.0210174110712,Securities,STR,British Columbia,2022,8,20,5,-0.5100974028731867,820
TX-001208,2022-08-13,3658.789997130423,Banking,CDR,Saskatchewan,2022,8,13,5,-0.23993231897045747,813
TX-001209,2022-01-29,7015.766509530797,Money Services,LCTR,Ontario,2022,1,29,5,0.05161547742487641,129
TX-001210,2022-02-11,965.942930064061,Securities,STR,British Columbia,2022,2,11,4,-0.4738015836295248,211
TX-001211,2022-01-25,7675.248564079662,Money Services,STR,Ontario,2022,1,25,1,0.10889039104305599,125
TX-001212,2022-06-02,456.7581271334098,Casino,LCTR,Ontario,2022,6,2,3,-0.5180234322793608,602
TX-001213,2022-03-07,298.04341660481623,Money Services,ETR,Ontario,2022,3,7,0,-0.5318075394779684,307
TX-001214,2022-04-13,23226.29843547617,Banking,STR,Nova Scotia,2022,4,13,2,1.4594730671183467,413
TX-001215,2022-04-27,136.90835509359457,Securities,STR,Ontario,2022,4,27,2,-0.5458018501119835,427
TX-001216,2022-11-27,1032.0719472992268,Money Services,STR,Ontario,2022,11,27,6,-0.46805838906695224,1127
TX-001217,2022-01-24,642.8811204812912,Casino,LCTR,Quebec,2022,1,24,0,-0.5018589615514207,124
TX-001218,2022-01-16,7515.73905553204,Banking,ETR,Ontario,2022,1,16,6,0.09503725696559732,116
TX-001219,2022-09-24,10445.377334533809,Securities,CDR,Quebec,2022,9,24,5,0.34947144240696254,924
TX-001220,2022-03-16,1482.7997907658896,Banking,LCTR,Ontario,2022,3,16,2,-0.4289134295918667,316
TX-001221,2022-11-11,2774.3195272187136,Banking,ETR,British Columbia,2022,11,11,4,-0.3167471002258438,1111
TX-001222,2022-06-25,5334.196235743722,Real Estate,STR,Saskatchewan,2022,6,25,5,-0.09442608884630536,625
TX-001223,2022-04-27,22072.17479363348,Money Services,LCTR,British Columbia,2022,4,27,2,1.3592393588084855,427
TX-001224,2022-04-22,9781.78618841457,Banking,LCTR,Ontario,2022,4,22,4,0.29183966105732767,422
TX-001225,2022-03-24,8870.754580937817,Banking,STR,Ontario,2022,3,24,3,0.21271808942130074,324
TX-001226,2022-12-23,419.390088415903,Banking,CDR,Quebec,2022,12,23,4,-0.5212687839532439,1223
TX-001227,2022-06-18,1998.769391993496,Banking,STR,Alberta,2022,6,18,5,-0.38410233255582454,618
TX-001228,2022-02-16,1317.371415117752,Banking,LCTR,Quebec,2022,2,16,2,-0.44328060737917496,216
TX-001229,2022-06-08,624.7868608578311,Securities,LCTR,British Columbia,2022,6,8,2,-0.5034304177415783,608
TX-001230,2022-06-25,5662.802402506355,Trust and Loan,CDR,Ontario,2022,6,25,5,-0.06588719277489402,625
TX-001231,2022-01-02,463.2134273800048,Casino,CDR,Newfoundland and Labrador,2022,1,2,6,-0.517462800247825,102
TX-001232,2022-05-20,3083.166290794821,Banking,STR,Ontario,2022,5,20,4,-0.2899242752785045,520
TX-001233,2022-04-16,2694.802258834308,Real Estate,CDR,British Columbia,2022,4,16,5,-0.32365304201221423,416
TX-001234,2022-04-10,13024.52951570606,Banking,STR,British Columbia,2022,4,10,6,0.5734664963524895,410
TX-001235,2022-05-23,1638.7609468007104,Casino,LCTR,Manitoba,2022,5,23,0,-0.4153684639964096,523
TX-001236,2022-08-30,652.1309292116695,Casino,STR,Ontario,2022,8,30,1,-0.5010556311311875,830
TX-001237,2022-04-24,4370.3121123145365,Banking,STR,Quebec,2022,4,24,6,-0.17813781311013935,424
TX-001238,2022-09-12,812.2043868417838,Banking,ETR,Alberta,2022,9,12,0,-0.4871535190189786,912
TX-001239,2022-12-19,28425.00336532124,Real Estate,LCTR,Prince Edward Island,2022,12,19,0,1.910971896736944,1219
TX-001240,2022-03-10,35566.994073657515,Trust and Loan,STR,Manitoba,2022,3,10,3,2.531241846556316,310
TX-001241,2022-01-30,1006.6492633213152,Casino,STR,Manitoba,2022,1,30,6,-0.47026630665733044,130
TX-001242,2022-03-03,2425.3430063726687,Securities,ETR,Quebec,2022,3,3,3,-0.34705512748505873,303
TX-001243,2022-06-12,9893.551122397992,Banking,STR,Alberta,2022,6,12,6,0.3015462586747883,612
TX-001244,2022-03-05,6820.495504957476,Casino,STR,New Brunswick,2022,3,5,5,0.03465651721977601,305
TX-001245,2022-03-10,2663.698002254218,Money Services,ETR,British Columbia,2022,3,10,3,-0.3263543946820773,310
TX-001246,2022-06-11,5003.134776898366,Banking,LCTR,Ontario,2022,6,11,5,-0.12317822292923712,611
TX-001247,2022-01-03,2935.4638681425536,Casino,LCTR,Prince Edward Island,2022,1,3,0,-0.3027519836903604,103
TX-001248,2022-07-05,14269.675036437826,Casino,ETR,British Columbia,2022,7,5,1,0.6816053026324577,705
TX-001249,2022-12-20,2412.141604197156,Banking,STR,Alberta,2022,12,20,1,-0.3482016471879467,1220
TX-001250,2022-10-05,1386.214695210266,Securities,LCTR,British Columbia,2022,10,5,2,-0.4373016836263699,1005
TX-001251,2022-01-30,3259.432520990462,Banking,CDR,Quebec,2022,1,30,6,-0.27461584794735655,130
TX-001252,2022-10-08,5475.327053039027,Banking,STR,Ontario,2022,10,8,5,-0.08216911337032941,1008
TX-001253,2022-02-09,4918.239889341782,Securities,LCTR,British Columbia,2022,2,9,2,-0.1305512019479833,209
TX-001254,2022-06-16,7312.264732602489,Banking,ETR,Manitoba,2022,6,16,3,0.07736585227926392,616
TX-001255,2022-01-16,9561.192443896192,Securities,STR,British Columbia,2022,1,16,6,0.272681463233971,116
TX-001256,2022-08-08,291.47362327968995,Securities,LCTR,Ontario,2022,8,8,0,-0.5323781150419137,808
TX-001257,2022-06-10,3657.30807851945,Banking,ETR,Alberta,2022,6,10,4,-0.2400610211236809,610
TX-001258,2022-10-09,1945.023811859301,Trust and Loan,LCTR,Ontario,2022,10,9,6,-0.38877004631439027,1009
TX-001259,2022-05-14,9067.776446845355,Securities,ETR,Ontario,2022,5,14,5,0.2298291090053987,514
TX-001260,2022-03-13,4706.681399334319,Banking,STR,Manitoba,2022,3,13,6,-0.14892470302627853,313
TX-001261,2022-05-30,2825.5150524569463,Securities,CDR,Ontario,2022,5,30,0,-0.312300854470661,530
TX-001262,2022-02-20,569.8461818173683,Securities,STR,Ontario,2022,2,20,6,-0.5082019238416483,220
TX-001263,2022-08-21,834.7880884387382,Banking,STR,Ontario,2022,8,21,6,-0.48519216230089607,821
TX-001264,2022-09-26,19585.686033493184,Real Estate,STR,Newfoundland and Labrador,2022,9,26,0,1.1432919680231044,926
TX-001265,2022-04-30,11659.628542077618,Securities,LCTR,Ontario,2022,4,30,5,0.4549271292495964,430
TX-001266,2022-07-29,28598.98774806741,Banking,LCTR,British Columbia,2022,7,29,4,1.9260821494329263,729
TX-001267,2022-04-04,2985.9421171084086,Trust and Loan,STR,Nova Scotia,2022,4,4,0,-0.29836803217996777,404
TX-001268,2022-01-12,332.9839048153005,Banking,STR,Saskatchewan,2022,1,12,2,-0.528773016506147,112
TX-001269,2022-04-09,3564.006599094336,Trust and Loan,ETR,Quebec,2022,4,9,5,-0.24816409858827904,409
TX-001270,2022-05-23,2359.2303084976907,Banking,STR,Quebec,2022,5,23,0,-0.352796904738489,523
TX-001271,2022-07-11,6238.651501339869,Banking,STR,Saskatchewan,2022,7,11,0,-0.01587566150531609,711
TX-001272,2022-01-31,10101.2008460209,Banking,STR,Prince Edward Island,2022,1,31,0,0.3195802899290226,131
TX-001273,2022-10-08,128.9048050725805,Banking,LCTR,Quebec,2022,10,8,5,-0.5464969450473657,1008
TX-001274,2022-10-21,7993.105467131152,Casino,LCTR,Quebec,2022,10,21,4,0.13649573153661937,1021
TX-001275,2022-07-17,3414.901082044077,Banking,STR,Ontario,2022,7,17,6,-0.2611136634022747,717
TX-001276,2022-06-17,1818.6975181952805,Banking,ETR,British Columbia,2022,6,17,4,-0.39974127366986556,617
TX-001277,2022-10-29,9235.008665572312,Real Estate,STR,Saskatchewan,2022,10,29,5,0.24435294754762432,1029
TX-001278,2022-04-09,3982.432959682316,Securities,CDR,Manitoba,2022,4,9,5,-0.2118244688850267,409
TX-001279,2022-06-23,68.69388658263587,Trust and Loan,STR,British Columbia,2022,6,23,3,-0.5517261626304611,623
TX-001280,2022-05-10,6215.968059729528,Banking,STR,Ontario,2022,5,10,1,-0.01784568047677097,510
TX-001281,2022-02-27,53.624014393127695,Securities,LCTR,Ontario,2022,2,27,6,-0.5530349558295142,227
TX-001282,2022-02-07,5530.860205771397,Banking,ETR,British Columbia,2022,2,7,0,-0.07734615192088186,207
TX-001283,2022-06-18,668.567227865715,Money Services,STR,Quebec,2022,6,18,5,-0.49962816607869703,618
TX-001284,2022-02-17,708.0647764212067,Trust and Loan,LCTR,Alberta,2022,2,17,3,-0.49619787003645954,217
TX-001285,2022-10-05,1318.174221295043,Banking,STR,Ontario,2022,10,5,2,-0.4432108850051705,1005
TX-001286,2022-03-10,2747.577328100548,Casino,STR,Ontario,2022,3,10,3,-0.3190696154995928,310
TX-001287,2022-01-16,382.0446429816604,Securities,ETR,Quebec,2022,1,16,6,-0.5245121734382571,116
TX-001288,2022-09-13,387.7410106029111,Banking,ETR,British Columbia,2022,9,13,1,-0.5240174534361067,913
TX-001289,2022-06-27,4774.983111991042,Securities,ETR,British Columbia,2022,6,27,0,-0.14299281349963539,627
TX-001290,2022-11-15,1367.4906904161044,Banking,ETR,Quebec,2022,11,15,1,-0.43892783213151093,1115
TX-001291,2022-05-26,12383.70913816028,Securities,STR,Nova Scotia,2022,5,26,3,0.5178123181750238,526
TX-001292,2022-01-29,7664.370186814162,Banking,LCTR,Quebec,2022,1,29,5,0.10794562216892228,129
TX-001293,2022-10-06,3340.534861251408,Trust and Loan,LCTR,Newfoundland and Labrador,2022,10,6,3,-0.26757224531914625,1006
TX-001294,2022-10-02,8918.34597954294,Banking,ETR,New Brunswick,2022,10,2,6,0.21685132280540162,1002
TX-001295,2022-10-16,10408.723879282345,Securities,LCTR,Ontario,2022,10,16,6,0.3462881511121425,1016
TX-001296,2022-01-17,17163.9853520019,Real Estate,LCTR,Ontario,2022,1,17,0,0.9329713135264739,117
TX-001297,2022-07-15,36308.73421790492,Casino,STR,Prince Edward Island,2022,7,15,4,2.5956607377086582,715
TX-001298,2022-09-10,2677.105448865211,Banking,LCTR,Quebec,2022,9,10,5,-0.3251899803645258,910
TX-001299,2022-01-16,3784.0645658299786,Securities,LCTR,Saskatchewan,2022,1,16,6,-0.22905243216939808,116
TX-001300,2022-08-16,1392.318318308603,Banking,LCTR,Manitoba,2022,8,16,1,-0.4367715941670679,816
TX-001301,2022-06-02,966.5295675125618,Money Services,STR,Nova Scotia,2022,6,2,3,-0.4737506351481275,602
TX-001302,2022-04-13,1799.1099557049315,Securities,STR,Ontario,2022,4,13,2,-0.40144242071683545,413
TX-001303,2022-08-25,11504.701768153716,Banking,ETR,Newfoundland and Labrador,2022,8,25,3,0.44147199801072623,825
TX-001304,2022-05-02,2511.5290190788573,Banking,STR,Manitoba,2022,5,2,0,-0.3395700164061544,502
TX-001305,2022-08-20,1127.367809686941,Banking,STR,Ontario,2022,8,20,5,-0.45978210277716086,820
TX-001306,2022-12-13,2078.093153825471,Real Estate,LCTR,Manitoba,2022,12,13,1,-0.37721319648994117,1213
TX-001307,2022-10-09,3127.535306544192,Securities,STR,Ontario,2022,10,9,6,-0.28607090045679345,1009
TX-001308,2022-03-27,216.0031495872872,Banking,STR,Saskatchewan,2022,3,27,6,-0.5389325994765392,327
TX-001309,2022-10-14,12296.974904486491,Money Services,ETR,British Columbia,2022,10,14,4,0.5102795950218464,1014
TX-001310,2022-01-15,1434.010196411497,Securities,ETR,Ontario,2022,1,15,5,-0.43315072427310786,115
TX-001311,2022-12-30,73.03949364759089,Banking,LCTR,Quebec,2022,12,30,4,-0.5513487539238147,1230
TX-001312,2022-10-06,11327.71591824763,Securities,LCTR,Saskatchewan,2022,10,6,3,0.42610107291111066,1006
TX-001313,2022-05-16,13042.920352616651,Casino,STR,Ontario,2022,5,16,0,0.5750637097840827,516
TX-001314,2022-04-28,2296.8107424734585,Trust and Loan,STR,Ontario,2022,4,28,3,-0.3582179396665247,428
TX-001315,2022-11-19,208.6806821727416,Banking,STR,Alberta,2022,11,19,5,-0.5395685435264905,1119
TX-001316,2022-01-21,7290.697194825064,Trust and Loan,LCTR,Ontario,2022,1,21,4,0.07549274768962673,121
TX-001317,2022-11-02,6881.276903862803,Real Estate,STR,Ontario,2022,11,2,2,0.03993528007296104,1102
TX-001318,2022-05-01,46074.18992353354,Banking,STR,Alberta,2022,5,1,6,3.443774235451445,501
TX-001319,2022-08-31,1400.0750119411753,Securities,STR,Quebec,2022,8,31,2,-0.4360979382962161,831
TX-001320,2022-07-25,3907.517192266801,Banking,STR,New Brunswick,2022,7,25,0,-0.21833077800711265,725
TX-001321,2022-12-03,3185.6817709504926,Banking,LCTR,British Columbia,2022,12,3,5,-0.28102097725857755,1203
TX-001322,2022-11-22,1515.181498469691,Banking,STR,Ontario,2022,11,22,1,-0.42610113242812797,1122
TX-001323,2022-10-07,928.2203448873072,Trust and Loan,STR,Ontario,2022,10,7,4,-0.4770777270705029,1007
TX-001324,2022-01-24,1180.552118776579,Casino,STR,Alberta,2022,1,24,0,-0.4551631344702289,124
TX-001325,2022-07-18,2287.753737323177,Real Estate,LCTR,Alberta,2022,7,18,0,-0.3590045254182426,718
TX-001326,2022-04-03,18436.542671660845,Securities,LCTR,Prince Edward Island,2022,4,3,6,1.0434907887038651,403
TX-001327,2022-05-16,3158.4741342777666,Banking,LCTR,Newfoundland and Labrador,2022,5,16,0,-0.2833839150056118,516
TX-001328,2022-09-18,452.9508332983912,Banking,LCTR,Ontario,2022,9,18,6,-0.5183540893821821,918
TX-001329,2022-10-09,678.7624826968975,Casino,ETR,British Columbia,2022,10,9,6,-0.4987427252456318,1009
TX-001330,2022-07-09,2101.596093191002,Banking,STR,Saskatchewan,2022,7,9,5,-0.3751720055088538,709
TX-001331,2022-12-30,2188.100151005689,Securities,CDR,Ontario,2022,12,30,4,-0.3676592727441277,1230
TX-001332,2022-08-11,2136.7821885814365,Trust and Loan,STR,Newfoundland and Labrador,2022,8,11,3,-0.3721161519641705,811
TX-001333,2022-12-26,12398.881579677496,Real Estate,CDR,Alberta,2022,12,26,0,0.5191300193486666,1226
TX-001334,2022-12-28,6863.493888997605,Securities,LCTR,British Columbia,2022,12,28,2,0.038390854969579294,1228
TX-001335,2022-06-22,8939.209508259037,Money Services,STR,Ontario,2022,6,22,2,0.21866328538534208,622
TX-001336,2022-04-29,1449.9696799670892,Banking,STR,Newfoundland and Labrador,2022,4,29,4,-0.4317646698145637,429
TX-001337,2022-05-27,4719.594548542088,Money Services,ETR,British Columbia,2022,5,27,4,-0.14780321761160783,527
TX-001338,2022-12-05,11446.32624653779,Banking,CDR,Quebec,2022,12,5,0,0.4364021815768954,1205
TX-001339,2022-09-15,210.96260680749657,Real Estate,LCTR,Quebec,2022,9,15,3,-0.5393703621879123,915
TX-001340,2022-08-10,5597.331889142829,Money Services,LCTR,Quebec,2022,8,10,2,-0.0715731973773983,810
TX-001341,2022-08-24,5266.242425361882,Banking,LCTR,Quebec,2022,8,24,2,-0.10032776364215483,824
TX-001342,2022-08-24,3656.897886316373,Casino,LCTR,Alberta,2022,8,24,2,-0.24009664563057392,824
TX-001343,2022-10-16,2650.5064315429204,Banking,STR,Ontario,2022,10,16,6,-0.32750006053873887,1016
TX-001344,2022-10-25,2722.0171714904877,Banking,LCTR,Saskatchewan,2022,10,25,1,-0.32128947235818434,1025
TX-001345,2022-11-06,12485.350321859109,Real Estate,LCTR,Alberta,2022,11,6,6,0.5266396850097169,1106
TX-001346,2022-06-01,2043.1650186638371,Banking,ETR,Alberta,2022,6,1,2,-0.3802466466201273,601
TX-001347,2022-06-12,8255.256282705188,Securities,LCTR,Newfoundland and Labrador,2022,6,12,6,0.15926309148731485,612
TX-001348,2022-10-23,1975.8855671155184,Money Services,ETR,Quebec,2022,10,23,6,-0.3860897544789826,1023
TX-001349,2022-11-04,6843.8931360372735,Banking,LCTR,British Columbia,2022,11,4,4,0.036688562352349234,1104
TX-001350,2022-07-24,4110.43928001245,Money Services,STR,Ontario,2022,7,24,6,-0.20070733402302543,724
TX-001351,2022-05-01,1954.3496047232688,Banking,LCTR,Nova Scotia,2022,5,1,6,-0.38796011679921916,501
TX-001352,2022-08-21,2338.907820942633,Securities,STR,Alberta,2022,8,21,6,-0.3545618787983498,821
TX-001353,2022-01-11,2157.291752463495,Banking,LCTR,Alberta,2022,1,11,1,-0.37033493063814826,111
TX-001354,2022-11-08,764.6539492662052,Banking,LCTR,Manitoba,2022,11,8,1,-0.49128319500616063,1108
TX-001355,2022-10-18,5136.483370777196,Money Services,ETR,Nova Scotia,2022,10,18,1,-0.11159712054315274,1018
TX-001356,2022-03-21,12492.508327740508,Securities,LCTR,Manitoba,2022,3,21,0,0.5272613458505354,321
