transaction_id,transaction_date,transaction_amount,sector,report_type,province
TX-001601,2022-07-08,775.1422349595915,Banking,STR,Ontario
TX-001602,2022-04-07,11376.265274547728,Banking,LCTR,Ontario
TX-001603,2022-05-01,571.8007170902562,Securities,CDR,Nova Scotia
TX-001604,2022-02-23,13649.283870773652,Securities,STR,British Columbia
TX-001605,2022-06-22,91.72674046001417,Banking,LCTR,Quebec
TX-001606,2022-02-11,1155.6358745784134,Casino,STR,Newfoundland and Labrador
TX-001607,2022-05-17,5356.14846229634,Trust and Loan,CDR,Prince Edward Island
TX-001608,2022-08-14,4221.2569497324885,Securities,LCTR,Manitoba
TX-001609,2022-05-07,2139.842611348293,Casino,STR,Ontario
TX-001610,2022-03-26,8634.616131585708,Securities,LCTR,Newfoundland and Labrador
TX-001611,2022-09-15,8057.630277464956,Securities,ETR,Saskatchewan
TX-001612,2022-01-17,8308.869296679615,Banking,ETR,Ontario
TX-001613,2022-11-03,4050.7613313172387,Securities,ETR,Ontario
TX-001614,2022-05-01,872.0865896201091,Securities,LCTR,Quebec
TX-001615,2022-04-20,5465.237306335021,Banking,ETR,Ontario
TX-001616,2022-09-25,1822.6715979345397,Casino,STR,Ontario
TX-001617,2022-01-19,23522.20105007465,Money Services,ETR,Manitoba
TX-001618,2022-11-16,766.5309481488136,Securities,ETR,Quebec
TX-001619,2022-04-07,5614.6982963754,Securities,STR,British Columbia
TX-001620,2022-09-30,3083.074475091492,Securities,STR,Quebec
TX-001621,2022-02-02,313.0865578292985,Banking,ETR,Ontario
TX-001622,2022-10-01,101342.27376938875,Real Estate,ETR,Newfoundland and Labrador
TX-001623,2022-01-25,7006.059272919918,Banking,STR,Prince Edward Island
TX-001624,2022-04-05,15536.115172636244,Banking,LCTR,British Columbia
TX-001625,2022-12-02,13421.14929612241,Casino,LCTR,Manitoba
TX-001626,2022-12-11,10845.322638057602,Securities,STR,Ontario
TX-001627,2022-03-17,7257.931723994262,Trust and Loan,LCTR,Quebec
TX-001628,2022-09-18,394.82384373328074,Money Services,LCTR,Ontario
TX-001629,2022-07-29,15238.171201305297,Casino,LCTR,Ontario
TX-001630,2022-08-14,13867.159147392671,Casino,ETR,Quebec
TX-001631,2022-08-30,4777.75316755509,Banking,STR,Ontario
TX-001632,2022-09-29,191.2710009441243,Securities,STR,Prince Edward Island
TX-001633,2022-07-28,3352.10547606571,Banking,LCTR,Ontario
TX-001634,2022-06-27,658.906919477209,Banking,ETR,Prince Edward Island
TX-001635,2022-09-25,6552.812090775619,Money Services,LCTR,Ontario
TX-001636,2022-01-07,6788.811400917203,Casino,STR,New Brunswick
TX-001637,2022-09-19,1387.9943878245538,Money Services,LCTR,Quebec
TX-001638,2022-07-26,7843.633990465244,Banking,LCTR,Saskatchewan
TX-001639,2022-07-29,3385.9075812280716,Securities,ETR,Saskatchewan
TX-001640,2022-03-18,1322.2970167234837,Real Estate,STR,Ontario
TX-001641,2022-01-15,3013.9823778758655,Banking,ETR,Ontario
TX-001642,2022-11-12,1574.8696394844708,Casino,STR,Quebec
TX-001643,2022-05-27,13547.282475828824,Securities,STR,Ontario
TX-001644,2022-12-31,5965.94020241384,Banking,STR,Saskatchewan
TX-001645,2022-03-19,5127.657556967744,Securities,STR,Alberta
TX-001646,2022-06-24,26.221494338019014,Securities,STR,Alberta
TX-001647,2022-03-18,2005.2301496122072,Banking,LCTR,Alberta
TX-001648,2022-06-14,644.5714429498572,Money Services,STR,Ontario
TX-001649,2022-11-02,2327.9296226948777,Banking,STR,Ontario
TX-001650,2022-02-09,227.93912179608134,Securities,ETR,Ontario
TX-001651,2022-07-07,3496.565577372226,Banking,STR,Quebec
TX-001652,2022-12-02,12945.050230131896,Securities,LCTR,Ontario
TX-001653,2022-03-13,333.3063052411434,Money Services,STR,Ontario
TX-001654,2022-04-30,52442.956743491166,Securities,LCTR,Alberta
TX-001655,2022-07-08,1550.9385024730404,Money Services,STR,Ontario
TX-001656,2022-08-21,14119.616233078305,Securities,LCTR,Ontario
TX-001657,2022-12-11,13487.214692245569,Real Estate,STR,Ontario
TX-001658,2022-09-26,2198.4979820749027,Money Services,LCTR,Ontario
TX-001659,2022-10-15,8595.551977081743,Casino,LCTR,New Brunswick
TX-001660,2022-01-29,11826.456838803559,Banking,CDR,British Columbia
TX-001661,2022-07-21,1815.6727542215622,Casino,ETR,Ontario
TX-001662,2022-03-07,4923.9547360599345,Banking,LCTR,Manitoba
TX-001663,2022-01-07,3082.934607494716,Banking,CDR,Alberta
TX-001664,2022-09-14,2201.953097190317,Banking,CDR,Ontario
TX-001665,2022-12-13,6811.96377755749,Banking,CDR,British Columbia
TX-001666,2022-12-30,861.0982139538281,Banking,ETR,Ontario
TX-001667,2022-08-22,1635.3310731264603,Banking,STR,Ontario
TX-001668,2022-10-13,3263.8555051861194,Casino,STR,Nova Scotia
TX-001669,2022-11-12,3001.5773976686423,Securities,LCTR,Ontario
TX-001670,2022-12-19,5276.125680733603,Banking,LCTR,Saskatchewan
TX-001671,2022-08-14,2365.322105241006,Money Services,LCTR,Quebec
TX-001672,2022-02-04,848.5265714770374,Securities,LCTR,Nova Scotia
TX-001673,2022-03-25,2378.9170853509354,Banking,ETR,British Columbia
TX-001674,2022-01-01,974.7236314368802,Real Estate,ETR,Ontario
TX-001675,2022-04-15,3993.7750123580317,Securities,STR,Ontario
TX-001676,2022-04-21,10943.069801767051,Banking,ETR,Alberta
TX-001677,2022-10-28,55.08606144404516,Banking,LCTR,Prince Edward Island
TX-001678,2022-10-23,3327.2034104517443,Banking,LCTR,Nova Scotia
TX-001679,2022-08-20,603.9857209867705,Banking,STR,British Columbia
TX-001680,2022-07-03,4840.100916176147,Banking,CDR,British Columbia
TX-001681,2022-05-26,42871.054801096165,Banking,LCTR,Prince Edward Island
TX-001682,2022-05-15,20850.411166477206,Real Estate,LCTR,Ontario
TX-001683,2022-01-04,2175.2812206745675,Securities,ETR,Alberta
TX-001684,2022-08-04,13989.99578596242,Banking,ETR,British Columbia
TX-001685,2022-04-17,21897.079855627813,Securities,LCTR,Quebec
TX-001686,2022-09-04,317.66095702655315,Money Services,LCTR,Quebec
TX-001687,2022-12-24,3095.641592781626,Banking,ETR,Ontario
TX-001688,2022-11-03,8380.962064638108,Casino,LCTR,Alberta
TX-001689,2022-12-15,574.5655827108553,Casino,LCTR,Ontario
TX-001690,2022-08-23,5565.5766678950495,Money Services,LCTR,Ontario
TX-001691,2022-02-18,1188.585327263072,Money Services,STR,British Columbia
TX-001692,2022-09-01,468.13104887095227,Securities,CDR,Alberta
TX-001693,2022-02-20,1627.816399753037,Money Services,STR,Ontario
TX-001694,2022-06-17,767.7461871527224,Casino,ETR,Ontario
TX-001695,2022-03-20,1295.2856104426003,Banking,LCTR,Ontario
TX-001696,2022-07-26,2943.6014371683395,Securities,LCTR,Quebec
TX-001697,2022-08-24,30034.068754440905,Trust and Loan,ETR,Ontario
TX-001698,2022-09-15,23200.708898335495,Banking,LCTR,Alberta
TX-001699,2022-05-11,10148.08659807219,Real Estate,ETR,Saskatchewan
TX-001700,2022-06-20,158.6694271468203,Real Estate,LCTR,British Columbia
TX-001701,2022-11-20,14910.731376682312,Banking,STR,Ontario
TX-001702,2022-01-29,2437.3909295922626,Real Estate,CDR,Ontario
TX-001703,2022-06-07,76.72911545983041,Banking,CDR,Newfoundland and Labrador
TX-001704,2022-11-25,7623.539382328435,Money Services,ETR,British Columbia
TX-001705,2022-08-09,7517.458338893001,Securities,LCTR,Ontario
TX-001706,2022-09-26,8457.816175561014,Securities,ETR,Quebec
TX-001707,2022-02-10,5911.392303053344,Real Estate,LCTR,Ontario
TX-001708,2022-07-13,1361.2046107940978,Banking,LCTR,Quebec
TX-001709,2022-07-31,7021.118321540427,Banking,LCTR,Saskatchewan
TX-001710,2022-09-06,2305.22633211383,Banking,ETR,Alberta
TX-001711,2022-10-14,163.40555817415225,Casino,LCTR,Ontario
TX-001712,2022-06-12,3436.149222295728,Securities,LCTR,Quebec
TX-001713,2022-05-18,6709.852454928813,Banking,STR,New Brunswick
TX-001714,2022-01-29,2742.579795033937,Money Services,STR,Alberta
TX-001715,2022-05-05,3462.215483451243,Casino,LCTR,Ontario
TX-001716,2022-09-06,473.7791044581696,Casino,STR,Manitoba
TX-001717,2022-01-10,3565.9847865436077,Banking,LCTR,Quebec
TX-001718,2022-01-26,6297.029962949859,Securities,STR,Ontario
TX-001719,2022-02-04,2906.7736622211137,Money Services,LCTR,British Columbia
TX-001720,2022-02-26,26335.96113582051,Money Services,ETR,Newfoundland and Labrador
TX-001721,2022-11-22,843.0968063901801,Money Services,LCTR,Quebec
TX-001722,2022-11-20,1262.4320471254791,Real Estate,STR,Saskatchewan
TX-001723,2022-04-15,39.66094463541792,Banking,ETR,British Columbia
TX-001724,2022-12-09,2570.7694353095058,Securities,ETR,Ontario
TX-001725,2022-03-28,1420.1268929893151,Securities,ETR,Ontario
TX-001726,2022-02-11,3050.7118555936554,Banking,STR,British Columbia
TX-001727,2022-10-19,14444.94204609589,Securities,LCTR,Nova Scotia
TX-001728,2022-11-22,216.09834652986714,Real Estate,ETR,Nova Scotia
TX-001729,2022-09-11,3900.0671142039887,Banking,LCTR,Quebec
TX-001730,2022-03-15,885.0826146096936,Securities,LCTR,Quebec
TX-001731,2022-09-07,7786.704258778649,Securities,CDR,Quebec
TX-001732,2022-04-25,2503.0417570773334,Banking,LCTR,Ontario
TX-001733,2022-01-16,8545.008827018984,Banking,LCTR,New Brunswick
TX-001734,2022-03-07,6910.856576331003,Banking,STR,Ontario
TX-001735,2022-10-01,51504.587882930515,Money Services,CDR,Alberta
TX-001736,2022-05-03,19591.91050663005,Real Estate,STR,Prince Edward Island
TX-001737,2022-09-15,3901.8952829599507,Securities,ETR,British Columbia
TX-001738,2022-11-20,4660.325863740311,Money Services,LCTR,Quebec
TX-001739,2022-05-05,6263.227082711429,Money Services,LCTR,Saskatchewan
TX-001740,2022-07-10,1569.4918190694284,Casino,LCTR,British Columbia
TX-001741,2022-05-12,445.0722307360522,Real Estate,ETR,British Columbia
TX-001742,2022-11-26,12611.457616976746,Banking,LCTR,Ontario
TX-001743,2022-01-19,556.6430806303657,Securities,LCTR,Newfoundland and Labrador
TX-001744,2022-04-13,79.09247592793545,Casino,STR,Saskatchewan
TX-001745,2022-11-17,9683.598770596253,Casino,LCTR,Manitoba
TX-001746,2022-05-14,40315.492481207344,Banking,STR,Alberta
TX-001747,2022-06-24,27.282422879182366,Banking,STR,Saskatchewan
TX-001748,2022-11-08,55771.272604124846,Securities,STR,New Brunswick
TX-001749,2022-01-10,80.00996629308199,Banking,LCTR,British Columbia
TX-001750,2022-08-06,2090.02253982574,Banking,LCTR,Manitoba
TX-001751,2022-08-04,3976.8655155552456,Money Services,STR,Quebec
TX-001752,2022-06-14,2085.790435922701,Money Services,STR,British Columbia
TX-001753,2022-11-15,2867.707353242672,Real Estate,ETR,Saskatchewan
TX-001754,2022-03-21,64.06366913424222,Securities,LCTR,Ontario
TX-001755,2022-04-22,5947.68656264206,Trust and Loan,ETR,Quebec
TX-001756,2022-02-03,419.43037387093705,Real Estate,LCTR,Ontario
TX-001757,2022-08-22,34053.773065077396,Casino,LCTR,Alberta
TX-001758,2022-12-10,2718.8038098286515,Casino,LCTR,Alberta
TX-001759,2022-10-15,1239.0748310339927,Real Estate,STR,Alberta
TX-001760,2022-08-15,6411.361924310723,Money Services,STR,Nova Scotia
TX-001761,2022-02-23,5860.100436366293,Securities,LCTR,Alberta
TX-001762,2022-10-18,8953.506894001213,Real Estate,CDR,Alberta
TX-001763,2022-09-01,1202.8710503244854,Trust and Loan,STR,British Columbia
TX-001764,2022-05-15,4629.642066097011,Casino,STR,British Columbia
TX-001765,2022-02-27,15271.75593870068,Banking,LCTR,Ontario
TX-001766,2022-12-23,4596.249863459778,Money Services,LCTR,British Columbia
TX-001767,2022-01-29,4270.402804966476,Securities,ETR,Ontario
TX-001768,2022-04-05,627.3482020862153,Money Services,STR,British Columbia
TX-001769,2022-05-15,12868.628916115213,Banking,LCTR,Quebec
TX-001770,2022-07-23,15458.419338235391,Money Services,ETR,Nova Scotia
TX-001771,2022-01-20,6042.175420256781,Banking,STR,Prince Edward Island
TX-001772,2022-05-20,10324.380517973788,Trust and Loan,LCTR,British Columbia
TX-001773,2022-10-28,8607.640812740821,Banking,ETR,British Columbia
TX-001774,2022-09-14,939.8401882156815,Banking,LCTR,Nova Scotia
TX-001775,2022-07-14,4671.554533364663,Trust and Loan,LCTR,Quebec
TX-001776,2022-11-19,2232.4049545956036,Banking,ETR,Ontario
TX-001777,2022-03-04,3142.4862193982462,Banking,LCTR,British Columbia
TX-001778,2022-04-04,993.935905502521,Money Services,ETR,Ontario
TX-001779,2022-02-09,2838.7594247849156,Money Services,LCTR,Quebec
TX-001780,2022-12-31,3967.6288547649665,Securities,STR,British Columbia
TX-001781,2022-01-17,2819.974609399314,Casino,ETR,Ontario
TX-001782,2022-08-07,108.74318225878366,Banking,ETR,Alberta
TX-001783,2022-05-14,134.40053774019356,Securities,LCTR,Quebec
TX-001784,2022-06-20,10516.436607391166,Securities,ETR,Quebec
TX-001785,2022-08-23,14371.184562112265,Securities,LCTR,Saskatchewan
TX-001786,2022-01-24,585.5403544345661,Banking,LCTR,Ontario
TX-001787,2022-12-14,2676.93917092227,Casino,LCTR,British Columbia
TX-001788,2022-03-06,2950.512926559696,Money Services,LCTR,Ontario
TX-001789,2022-08-30,2171.306824983037,Banking,STR,Ontario
TX-001790,2022-03-13,1813.0741231920001,Banking,LCTR,Alberta
TX-001791,2022-06-26,1267.4146171239654,Securities,CDR,New Brunswick
TX-001792,2022-10-08,2894.707147508746,Trust and Loan,ETR,Saskatchewan
TX-001793,2022-03-24,6537.369749952597,Casino,ETR,Ontario
TX-001794,2022-08-09,11854.55880489929,Trust and Loan,LCTR,Quebec
TX-001795,2022-02-14,11150.28095403625,Securities,ETR,Quebec
TX-001796,2022-02-06,1169.1260462275088,Securities,LCTR,Nova Scotia
TX-001797,2022-08-31,93982.90119420901,Casino,ETR,Saskatchewan
TX-001798,2022-09-09,1655.583262304785,Banking,ETR,Newfoundland and Labrador
TX-001799,2022-05-22,4890.392604761578,Real Estate,LCTR,Prince Edward Island
TX-001800,2022-06-17,509.73748068331656,Trust and Loan,LCTR,British Columbia
TX-001801,2022-09-12,6470.176597294697,Banking,STR,Ontario
TX-001802,2022-01-28,1200.1476771777675,Securities,STR,Ontario
TX-001803,2022-08-27,302.58256902965684,Money Services,STR,Ontario
TX-001804,2022-08-22,824.3616538556564,Money Services,LCTR,Quebec
TX-001805,2022-05-22,1171.8037103016466,Banking,ETR,Ontario
TX-001806,2022-08-31,2624.245703354593,Real Estate,STR,Ontario
TX-001807,2022-03-29,25145.15842466425,Banking,CDR,Quebec
TX-001808,2022-07-01,9173.081363754849,Trust and Loan,STR,Nova Scotia
TX-001809,2022-06-04,4594.178908133852,Trust and Loan,STR,Alberta
TX-001810,2022-09-29,2642.8521221791602,Banking,ETR,Ontario
TX-001811,2022-08-06,3441.172172892326,Casino,STR,Newfoundland and Labrador
TX-001812,2022-10-28,1207.2035500664713,Real Estate,CDR,Ontario
TX-001813,2022-06-21,605.7754474145938,Casino,STR,Quebec
TX-001814,2022-06-13,9443.573620982022,Banking,LCTR,Quebec
TX-001815,2022-06-04,1452.4460158659313,Banking,LCTR,British Columbia
TX-001816,2022-09-16,2473.2522512301002,Banking,STR,Saskatchewan
TX-001817,2022-08-09,5993.159512789685,Casino,STR,Newfoundland and Labrador
TX-001818,2022-05-05,17876.999830917735,Real Estate,LCTR,Quebec
TX-001819,2022-02-08,1663.3150689201525,Banking,CDR,Quebec
TX-001820,2022-01-15,11145.13867713495,Securities,LCTR,British Columbia
TX-001821,2022-05-14,466.7922207368758,Securities,LCTR,Ontario
TX-001822,2022-01-21,5774.841816243877,Money Services,CDR,Alberta
TX-001823,2022-02-12,8575.174589823193,Securities,LCTR,British Columbia
TX-001824,2022-11-20,24842.282634153413,Money Services,LCTR,Quebec
TX-001825,2022-10-13,11914.062059616017,Securities,LCTR,Quebec
TX-001826,2022-05-23,2057.94363710325,Securities,STR,Quebec
TX-001827,2022-12-29,5187.496743019169,Securities,LCTR,Ontario
TX-001828,2022-01-15,1929.2588724221505,Banking,STR,Ontario
TX-001829,2022-02-21,14864.132612830354,Money Services,ETR,Ontario
TX-001830,2022-05-15,335.49572586762946,Securities,LCTR,British Columbia
TX-001831,2022-08-08,2211.62072301462,Securities,STR,Manitoba
TX-001832,2022-07-14,174520.95162476192,Banking,LCTR,Ontario
TX-001833,2022-07-31,1021.2335737785727,Banking,LCTR,British Columbia
TX-001834,2022-02-18,9216.18851787164,Banking,ETR,Prince Edward Island
TX-001835,2022-01-15,5595.101635986015,Casino,STR,Nova Scotia
TX-001836,2022-06-08,5314.430138898117,Banking,CDR,Alberta
TX-001837,2022-03-06,5313.18120130617,Securities,ETR,Quebec
TX-001838,2022-09-23,13305.409908673455,Securities,LCTR,Alberta
TX-001839,2022-07-03,5052.204872211366,Real Estate,LCTR,Quebec
TX-001840,2022-05-09,4037.0247124217485,Real Estate,LCTR,Saskatchewan
TX-001841,2022-01-27,3318.258279652848,Money Services,STR,Quebec
TX-001842,2022-08-08,3222.0681150139008,Casino,STR,Ontario
TX-001843,2022-03-30,12103.979998098344,Banking,LCTR,Ontario
TX-001844,2022-10-05,14595.76022361667,Securities,CDR,Quebec
TX-001845,2022-05-08,9050.422862838719,Securities,LCTR,Ontario
TX-001846,2022-09-08,2096.600821095105,Securities,LCTR,Ontario
TX-001847,2022-04-08,1573.2798693274574,Real Estate,LCTR,Nova Scotia
TX-001848,2022-05-29,917.011070933682,Securities,STR,Ontario
TX-001849,2022-06-11,2617.18617189173,Securities,ETR,Newfoundland and Labrador
TX-001850,2022-09-23,13385.106104270999,Securities,LCTR,Alberta
TX-001851,2022-08-31,3814.404739183861,Securities,ETR,British Columbia
TX-001852,2022-01-23,103.74541249427605,Banking,STR,Ontario
TX-001853,2022-11-07,1012.0947745666076,Banking,LCTR,British Columbia
TX-001854,2022-06-05,663.6549755946941,Securities,CDR,Saskatchewan
TX-001855,2022-02-12,806.1279466065474,Money Services,LCTR,Ontario
TX-001856,2022-09-17,5192.989088317943,Banking,LCTR,Ontario
TX-001857,2022-06-19,5365.0424443539805,Banking,STR,Ontario
TX-001858,2022-03-31,27334.671256345235,Securities,LCTR,Ontario
TX-001859,2022-12-14,1879.4035642076178,Money Services,ETR,Ontario
TX-001860,2022-04-18,3242.038795799753,Money Services,LCTR,Alberta
TX-001861,2022-04-11,9268.706504339561,Banking,LCTR,Nova Scotia
TX-001862,2022-12-28,11165.371155293427,Banking,STR,Manitoba
TX-001863,2022-12-11,10019.762800700308,Money Services,ETR,Ontario
TX-001864,2022-10-13,12325.686902089097,Money Services,LCTR,British Columbia
TX-001865,2022-06-01,5347.721190866599,Securities,STR,Quebec
TX-001866,2022-10-03,2153.262815586816,Trust and Loan,LCTR,Alberta
TX-001867,2022-01-08,2487.3457033096447,Banking,STR,Manitoba
TX-001868,2022-01-15,224.24306978172882,Securities,LCTR,British Columbia
TX-001869,2022-11-21,541.7715323035743,Banking,LCTR,British Columbia
TX-001870,2022-11-30,10416.17009431818,Securities,STR,Newfoundland and Labrador
TX-001871,2022-07-10,988.1758620193781,Securities,STR,Ontario
TX-001872,2022-12-14,1238.8019111216963,Banking,LCTR,Alberta
TX-001873,2022-06-14,559.1840783130708,Securities,STR,Manitoba
TX-001874,2022-02-28,3840.103159999333,Securities,CDR,British Columbia
TX-001875,2022-12-12,482.1812765615374,Banking,ETR,Newfoundland and Labrador
TX-001876,2022-08-10,11824.743499305348,Banking,LCTR,Ontario
TX-001877,2022-10-06,3151.2057618470913,Money Services,STR,Ontario
TX-001878,2022-09-18,28063.69023398291,Securities,LCTR,Newfoundland and Labrador
TX-001879,2022-01-20,2296.173462499531,Banking,LCTR,British Columbia
TX-001880,2022-04-03,7826.819071239302,Securities,LCTR,British Columbia
TX-001881,2022-04-20,7490.111526692742,Banking,STR,Ontario
TX-001882,2022-02-03,538.5914958791993,Banking,LCTR,Quebec
TX-001883,2022-03-19,4730.5366725041085,Banking,STR,Prince Edward Island
TX-001884,2022-01-07,4108.659777626509,Banking,STR,Saskatchewan
TX-001885,2022-08-04,304.9535324969077,Real Estate,LCTR,Ontario
TX-001886,2022-02-14,3574.9355675333836,Casino,LCTR,Alberta
TX-001887,2022-07-03,6649.266972653682,Securities,CDR,Alberta
TX-001888,2022-11-29,4205.501256445905,Real Estate,STR,Ontario
TX-001889,2022-12-22,1171.6097227100297,Real Estate,STR,Ontario
TX-001890,2022-01-19,3324.119651667785,Trust and Loan,LCTR,Alberta
TX-001891,2022-06-26,2893.973462564394,Banking,LCTR,Ontario
TX-001892,2022-02-15,70488.34527659044,Securities,LCTR,British Columbia
TX-001893,2022-04-04,3256.186999678794,Casino,ETR,Ontario
TX-001894,2022-02-15,6725.946999053805,Casino,STR,Ontario
TX-001895,2022-06-06,1882.2286691870272,Real Estate,STR,Ontario
TX-001896,2022-11-27,3889.506306588646,Banking,ETR,Quebec
TX-001897,2022-05-21,9742.927037523505,Real Estate,CDR,Quebec
TX-001898,2022-12-01,9448.890264060441,Money Services,ETR,Ontario
TX-001899,2022-09-17,428.8912473072104,Banking,ETR,Saskatchewan
TX-001900,2022-02-01,1521.6157316528856,Securities,LCTR,Alberta
